seed,wait_min
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.8999999999999999
1,0.0
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,1.2
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,1.2
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,1.2
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,1.2
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,1.2
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,1.2
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.6
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,1.2
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.0
1,0.0
1,0.0
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.8999999999999999
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.8999999999999999
1,0.0
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.8999999999999999
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.3
1,0.3
1,0.3
1,0.3
1,0.6
1,0.6
1,0.6
1,0.6
1,0.6
1,0.0
1,0.0
1,0.0
